trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.6, 'e': 0.15577974928671176}",25,9,28.44992499328723,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.6, 'e': 0.15422195179384465}",25,3,-57.6792112235868,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
187,False,"{'a': 0.6, 'e': 0.1526797322759062}",35,23,13.760696048290438,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.6, 'e': 0.15115293495314713}",30,12,-59.015218885688576,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
189,False,"{'a': 0.6, 'e': 0.14964140560361566}",25,18,3.8499906767197833,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.1481449915475795}",20,0,-1.8590920459934708,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
191,False,"{'a': 0.6, 'e': 0.1466635416321037}",20,12,14.17774417456277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.6, 'e': 0.14519690621578268}",20,0,34.22895938200238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.6, 'e': 0.14374493715362485}",25,11,-17.408831018416993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
194,False,"{'a': 0.6, 'e': 0.1423074877820886}",20,13,0.5441325786210702,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.1408844129042677}",20,7,23.71705401523001,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.13947556877522502}",20,7,25.468307413455722,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.6, 'e': 0.13808081308747278}",30,0,16.718137904790648,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
198,False,"{'a': 0.6, 'e': 0.13670000495659804}",25,7,19.969184857305542,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.6, 'e': 0.13533300490703207}",25,8,19.435067776207106,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.13397967485796175}",25,0,-46.33340734276748,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
201,False,"{'a': 0.6, 'e': 0.13263987810938213}",20,14,-0.11575576767184392,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.1313134793282883}",30,10,25.888014036725092,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.6, 'e': 0.13000034453500542}",20,10,-3.3888644123517615,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.12870034108965536}",30,8,21.98922369515562,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.6, 'e': 0.12741333767875881}",20,14,11.193334883593328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.6, 'e': 0.12613920430197123}",20,12,13.93168704650571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.6, 'e': 0.12487781225895152}",20,3,21.36859114538832,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.6, 'e': 0.123629034136362}",30,19,13.441243124061359,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.6, 'e': 0.12239274379499838}",25,7,29.408583530844393,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.6, 'e': 0.1211688163570484}",25,11,14.583195022482855,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.11995712819347792}",25,10,26.03206519775645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.11875755691154315}",25,11,22.90244999282231,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.6, 'e': 0.11756998134242772}",30,12,22.124314291266632,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.11639428152900344}",20,0,23.378502701213094,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.6, 'e': 0.11523033871371341}",30,10,-20.19692845053292,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
216,False,"{'a': 0.6, 'e': 0.11407803532657627}",20,16,7.7187945327828205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.11293725497331052}",25,15,16.410377138055626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.6, 'e': 0.1118078824235774}",25,14,22.776753645958753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.11068980359934164}",25,11,1.953649192585635,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.6, 'e': 0.10958290556334822}",25,5,16.775838572663694,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.10848707650771475}",20,16,7.147228741778802,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.6, 'e': 0.1074022057426376}",20,0,34.92063085424404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.6, 'e': 0.10632818368521123}",30,11,17.119617293471062,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
224,False,"{'a': 0.6, 'e': 0.10526490184835911}",20,8,21.874515456591375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.6, 'e': 0.10421225282987552}",35,18,-9.897468448861797,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.10317013030157676}",25,11,22.323820917546342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.10213842899856099}",25,10,-24.68140254675127,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 0.6, 'e': 0.10111704470857538}",20,13,13.81373490048719,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.6, 'e': 0.10010587426148963}",25,12,23.375938981909954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.6, 'e': 0.09910481551887473}",30,16,23.541036496124608,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.6, 'e': 0.09811376736368599}",20,13,11.129100316545305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.09713262969004913}",25,3,32.915110623125706,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.6, 'e': 0.09616130339314863}",20,8,11.332342955000366,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.6, 'e': 0.09519969035921715}",20,4,8.825822109372009,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.09424769345562498}",25,11,24.777009435621427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.09330521652106873}",35,8,42.46943005340673,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.09237216435585804}",30,17,24.481657021982063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.6, 'e': 0.09144844271229946}",25,13,19.236710500260052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.6, 'e': 0.09053395828517646}",25,13,17.754413820743526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.6, 'e': 0.08962861870232469}",20,0,-7.654789328218734,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
241,False,"{'a': 0.6, 'e': 0.08873233251530144}",20,9,21.22954298280742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.08784500919014843}",20,14,11.344927689645655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.08696655909824694}",20,6,3.824677515126134,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
244,False,"{'a': 0.6, 'e': 0.08609689350726446}",25,11,17.311699019655144,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.08523592457219181}",20,15,9.909805084535993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.6, 'e': 0.0843835653264699}",35,20,8.088433336079838,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.0835397296732052}",20,1,-9.826065414097727,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
248,False,"{'a': 0.6, 'e': 0.08270433237647315}",20,9,11.319036616781336,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.08187728905270841}",20,3,-35.935101998996245,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
250,False,"{'a': 0.6, 'e': 0.08105851616218133}",30,7,-7.216213429391802,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.6, 'e': 0.08024793100055952}",30,17,26.94045868028207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.07944545169055392}",30,12,29.545413122223856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.07865099717364837}",30,21,7.330173136312267,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.07786448720191189}",20,13,14.72633258568176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.6, 'e': 0.07708584232989277}",20,16,9.38590460642035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.07631498390659384}",25,18,11.928222538048127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.6, 'e': 0.07555183406752791}",25,6,21.52092512680902,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.6, 'e': 0.07479631572685264}",30,0,35.59379941242672,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
259,False,"{'a': 0.6, 'e': 0.07404835256958411}",30,3,13.204584435865353,"{0: 25, 1: 1, 2: 0, 3: 1, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.07330786904388827}",30,18,23.69977656904625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.6, 'e': 0.07257479035344938}",25,12,12.685506979368597,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.07184904244991488}",25,3,41.12275917430478,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.6, 'e': 0.07113055202541574}",20,8,17.229618001782715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.07041924650516158}",20,14,10.81627319187475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.6, 'e': 0.06971505404010997}",20,5,25.80603524815726,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.6, 'e': 0.06901790349970886}",20,3,16.229410676869076,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.06832772446471178}",20,13,-9.299412687634668,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.06764444722006466}",25,13,17.98280759463854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.066968002747864}",20,0,32.08749064493719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.6, 'e': 0.06629832272038537}",30,22,14.673149813220611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.06563533949318151}",20,8,23.900256002311462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.06497898609824969}",20,3,6.59274643273185,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 0.0643291962372672}",20,7,26.263199852858747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 0.06368590427489453}",20,12,14.754975407874955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.06304904523214558}",25,5,31.93321815341697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.06241855477982412}",25,9,28.01150600044402,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 0.06179436923202588}",20,10,-25.581937351025985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.6, 'e': 0.06117642553970562}",20,8,20.190727523509736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.06056466128430856}",20,0,-3.5388335207250705,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.6, 'e': 0.05995901467146548}",25,0,22.129752469197697,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
281,False,"{'a': 0.6, 'e': 0.05935942452475082}",25,10,28.514062188310746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.6, 'e': 0.058765830279503314}",20,14,11.498693109137653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.6, 'e': 0.05817817197670828}",20,11,17.503645405787385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.057596390256941195}",25,20,10.412112352914047,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.05702042635437178}",20,5,6.053972592450731,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.05645022209082806}",30,16,26.874585233248943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.6, 'e': 0.05588571986991978}",20,16,7.241077966684533,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.055326862671220584}",25,11,27.104397931983414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.6, 'e': 0.05477359404450838}",30,18,19.82209662523727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.054225858104063294}",30,15,24.432100674990973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.05368359952302266}",25,10,25.641457668059097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.053146763527792434}",30,3,43.907275358402934,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.052615295892514506}",25,1,38.92884161489998,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 0.052089142933589364}",20,11,-28.397487843460926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.6, 'e': 0.05156825150425347}",25,13,20.551311350845683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.6, 'e': 0.051052568989210935}",25,4,33.624504629022695,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.05054204329931883}",25,0,-42.81074455754652,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
298,False,"{'a': 0.6, 'e': 0.05003662286632564}",35,21,23.14008386310528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.04953625663766238}",30,3,29.364655920271144,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.04904089407128576}",20,9,-63.15814190536928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
301,False,"{'a': 0.6, 'e': 0.0485504851305729}",30,0,47.2697825664698,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 0.048064980279267165}",20,5,16.966266652395316,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.6, 'e': 0.04758433047647449}",25,13,21.219694403399014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.04710848717170975}",25,18,13.57820971149227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 0.04663740229999265}",30,10,9.616645599545157,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.04617102827699272}",35,1,28.002063244826914,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 0.045709317994222794}",25,13,-16.63774159354979,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.6, 'e': 0.04525222481428057}",20,9,21.803937627036206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.04479970256613776}",25,7,36.189617934167664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 0.04435170554047638}",20,0,33.28941175460084,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.6, 'e': 0.043908188485071616}",20,4,7.883201909423878,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
312,False,"{'a': 0.6, 'e': 0.0434691066002209}",30,9,23.57954928608973,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.04303441553421869}",25,19,11.751360034799626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.0426040713788765}",25,15,20.838227082726874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.6, 'e': 0.04217803066508773}",20,9,22.420463682968357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.04175625035843686}",20,3,23.29253783781545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 0.041338687854852486}",25,8,28.37719054821938,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.04092530097630396}",30,7,-4.263993613284411,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
319,False,"{'a': 0.6, 'e': 0.040516047966540916}",30,3,23.857114541184774,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.04011088748687551}",30,2,-8.791356737489515,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
321,False,"{'a': 0.6, 'e': 0.03970977861200675}",25,14,20.709743427156994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.03931268082588668}",25,19,11.277563427887927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.03891955401762781}",35,6,0.5735188497068144,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.6, 'e': 0.03853035847745153}",25,13,-20.697939967450278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
325,False,"{'a': 0.6, 'e': 0.03814505489267701}",20,10,19.722813819737755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.03776360434375024}",20,4,26.693593198095414,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.03738596830031274}",25,15,15.584709377112265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.6, 'e': 0.03701210861730961}",20,8,26.52617579287317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.03664198753113651}",25,7,-46.05234756198722,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
330,False,"{'a': 0.6, 'e': 0.036275567655825146}",20,14,11.64156686487663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.03591281197926689}",20,8,21.344315691319267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.035553683859474224}",25,4,37.123501182499496,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.03519814702087948}",25,0,31.230501696782163,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
334,False,"{'a': 0.6, 'e': 0.03484616555067068}",20,0,34.940308316519356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.6, 'e': 0.034497703895163975}",20,0,32.40583963139713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.6, 'e': 0.03415272685621234}",20,0,-19.427479309186257,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
337,False,"{'a': 0.6, 'e': 0.03381119958765021}",20,12,12.918634133651373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.03347308759177371}",30,15,26.123102193886233,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.03313835671585597}",30,8,23.412468913183666,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.6, 'e': 0.03280697314869741}",25,15,19.83866336087728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.032478903417210436}",30,18,19.543826951348017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.032154114383038335}",25,8,22.952036928625315,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.6, 'e': 0.03183257323920795}",25,4,-8.269124924733708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
344,False,"{'a': 0.6, 'e': 0.03151424750681587}",25,12,27.023495577510193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.6, 'e': 0.03119910503174771}",30,16,24.37620489378611,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.030887113981430233}",20,4,15.375317762379028,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.03057824284161593}",20,10,-21.7519179321176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
348,False,"{'a': 0.6, 'e': 0.03027246041319977}",20,0,35.34403059898048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.6, 'e': 0.029969735809067772}",35,2,5.298510624800693,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 1}",1
350,False,"{'a': 0.6, 'e': 0.029670038450977095}",20,0,16.69431733472095,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
351,False,"{'a': 0.6, 'e': 0.029373338066467324}",25,15,19.28247789234757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.6, 'e': 0.02907960468580265}",20,12,13.296747920877925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.6, 'e': 0.028788808638944622}",25,20,9.937362723323762,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.6, 'e': 0.028500920552555174}",25,13,14.723895206779481,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.028215911347029624}",30,6,40.42354837925759,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.6, 'e': 0.027933752233559327}",20,14,8.687680328236947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.6, 'e': 0.027654414711223735}",20,9,19.151836018023136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.6, 'e': 0.027377870564111496}",30,17,24.760121999484074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.6, 'e': 0.027104091858470382}",20,12,15.42528881267775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.6, 'e': 0.026833050939885677}",25,14,23.06157712229887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 0.02656472043048682}",20,13,14.962604114926382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.6, 'e': 0.02629907322618195}",20,8,21.992404643501217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.6, 'e': 0.026036082493920133}",20,11,15.761532812701844,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.6, 'e': 0.02577572166898093}",20,15,9.981015655445248,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.6, 'e': 0.025517964452291122}",20,0,28.283758839450925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
366,False,"{'a': 0.6, 'e': 0.02526278480776821}",25,13,23.729453312305505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.6, 'e': 0.025010156959690527}",35,22,25.381267908202823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.02476005539009362}",25,4,29.21681486213869,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.6, 'e': 0.024512454836192684}",30,16,26.339568127222215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
